t,V(1) (Volt),V(2) (Volt),V(R) (Volt),V(V) (Volt),V(C) (Volt),I(R) (Amp),I(V) (Amp),I(C) (Amp),
1.826000,5.000000,4.870090,0.129910,5.000000,4.870090,0.000013,-0.000013,0.000013,
1.827000,5.000000,4.870349,0.129651,5.000000,4.870349,0.000013,-0.000013,0.000013,
1.828000,5.000000,4.870608,0.129392,5.000000,4.870608,0.000013,-0.000013,0.000013,
1.829000,5.000000,4.870866,0.129134,5.000000,4.870866,0.000013,-0.000013,0.000013,
1.830000,5.000000,4.871124,0.128876,5.000000,4.871124,0.000013,-0.000013,0.000013,
1.831000,5.000000,4.871381,0.128619,5.000000,4.871381,0.000013,-0.000013,0.000013,
1.832000,5.000000,4.871638,0.128362,5.000000,4.871638,0.000013,-0.000013,0.000013,
1.833000,5.000000,4.871894,0.128106,5.000000,4.871894,0.000013,-0.000013,0.000013,
1.834000,5.000000,4.872150,0.127850,5.000000,4.872150,0.000013,-0.000013,0.000013,
1.835000,5.000000,4.872405,0.127595,5.000000,4.872405,0.000013,-0.000013,0.000013,
1.836000,5.000000,4.872660,0.127340,5.000000,4.872660,0.000013,-0.000013,0.000013,
1.837000,5.000000,4.872914,0.127086,5.000000,4.872914,0.000013,-0.000013,0.000013,
1.838000,5.000000,4.873168,0.126832,5.000000,4.873168,0.000013,-0.000013,0.000013,
1.839000,5.000000,4.873421,0.126579,5.000000,4.873421,0.000013,-0.000013,0.000013,
1.840000,5.000000,4.873673,0.126327,5.000000,4.873673,0.000013,-0.000013,0.000013,
1.841000,5.000000,4.873926,0.126074,5.000000,4.873926,0.000013,-0.000013,0.000013,
1.842000,5.000000,4.874177,0.125823,5.000000,4.874177,0.000013,-0.000013,0.000013,
1.843000,5.000000,4.874428,0.125572,5.000000,4.874428,0.000013,-0.000013,0.000013,
1.844000,5.000000,4.874679,0.125321,5.000000,4.874679,0.000013,-0.000013,0.000013,
1.845000,5.000000,4.874929,0.125071,5.000000,4.874929,0.000013,-0.000013,0.000013,
1.846000,5.000000,4.875179,0.124821,5.000000,4.875179,0.000012,-0.000012,0.000012,
1.847000,5.000000,4.875428,0.124572,5.000000,4.875428,0.000012,-0.000012,0.000012,
1.848000,5.000000,4.875677,0.124323,5.000000,4.875677,0.000012,-0.000012,0.000012,
1.849000,5.000000,4.875925,0.124075,5.000000,4.875925,0.000012,-0.000012,0.000012,
1.850000,5.000000,4.876172,0.123828,5.000000,4.876172,0.000012,-0.000012,0.000012,
1.851000,5.000000,4.876420,0.123580,5.000000,4.876420,0.000012,-0.000012,0.000012,
1.852000,5.000000,4.876666,0.123334,5.000000,4.876666,0.000012,-0.000012,0.000012,
1.853000,5.000000,4.876912,0.123088,5.000000,4.876912,0.000012,-0.000012,0.000012,
1.854000,5.000000,4.877158,0.122842,5.000000,4.877158,0.000012,-0.000012,0.000012,
1.855000,5.000000,4.877403,0.122597,5.000000,4.877403,0.000012,-0.000012,0.000012,
1.856000,5.000000,4.877648,0.122352,5.000000,4.877648,0.000012,-0.000012,0.000012,
1.857000,5.000000,4.877892,0.122108,5.000000,4.877892,0.000012,-0.000012,0.000012,
1.858000,5.000000,4.878136,0.121864,5.000000,4.878136,0.000012,-0.000012,0.000012,
1.859000,5.000000,4.878379,0.121621,5.000000,4.878379,0.000012,-0.000012,0.000012,
1.860000,5.000000,4.878622,0.121378,5.000000,4.878622,0.000012,-0.000012,0.000012,
1.861000,5.000000,4.878864,0.121136,5.000000,4.878864,0.000012,-0.000012,0.000012,
1.862000,5.000000,4.879106,0.120894,5.000000,4.879106,0.000012,-0.000012,0.000012,
1.863000,5.000000,4.879347,0.120653,5.000000,4.879347,0.000012,-0.000012,0.000012,
1.864000,5.000000,4.879588,0.120412,5.000000,4.879588,0.000012,-0.000012,0.000012,
1.865000,5.000000,4.879828,0.120172,5.000000,4.879828,0.000012,-0.000012,0.000012,
1.866000,5.000000,4.880068,0.119932,5.000000,4.880068,0.000012,-0.000012,0.000012,
1.867000,5.000000,4.880308,0.119692,5.000000,4.880308,0.000012,-0.000012,0.000012,
1.868000,5.000000,4.880547,0.119453,5.000000,4.880547,0.000012,-0.000012,0.000012,
1.869000,5.000000,4.880785,0.119215,5.000000,4.880785,0.000012,-0.000012,0.000012,
1.870000,5.000000,4.881023,0.118977,5.000000,4.881023,0.000012,-0.000012,0.000012,
1.871000,5.000000,4.881260,0.118740,5.000000,4.881260,0.000012,-0.000012,0.000012,
1.872000,5.000000,4.881497,0.118503,5.000000,4.881497,0.000012,-0.000012,0.000012,
1.873000,5.000000,4.881734,0.118266,5.000000,4.881734,0.000012,-0.000012,0.000012,
1.874000,5.000000,4.881970,0.118030,5.000000,4.881970,0.000012,-0.000012,0.000012,
1.875000,5.000000,4.882206,0.117794,5.000000,4.882206,0.000012,-0.000012,0.000012,
1.876000,5.000000,4.882441,0.117559,5.000000,4.882441,0.000012,-0.000012,0.000012,
1.877000,5.000000,4.882675,0.117325,5.000000,4.882675,0.000012,-0.000012,0.000012,
1.878000,5.000000,4.882910,0.117090,5.000000,4.882910,0.000012,-0.000012,0.000012,
1.879000,5.000000,4.883143,0.116857,5.000000,4.883143,0.000012,-0.000012,0.000012,
1.880000,5.000000,4.883377,0.116623,5.000000,4.883377,0.000012,-0.000012,0.000012,
1.881000,5.000000,4.883609,0.116391,5.000000,4.883609,0.000012,-0.000012,0.000012,
1.882000,5.000000,4.883842,0.116158,5.000000,4.883842,0.000012,-0.000012,0.000012,
1.883000,5.000000,4.884074,0.115926,5.000000,4.884074,0.000012,-0.000012,0.000012,
1.884000,5.000000,4.884305,0.115695,5.000000,4.884305,0.000012,-0.000012,0.000012,
1.885000,5.000000,4.884536,0.115464,5.000000,4.884536,0.000012,-0.000012,0.000012,
1.886000,5.000000,4.884766,0.115234,5.000000,4.884766,0.000012,-0.000012,0.000012,
1.887000,5.000000,4.884996,0.115004,5.000000,4.884996,0.000012,-0.000012,0.000012,
1.888000,5.000000,4.885226,0.114774,5.000000,4.885226,0.000011,-0.000011,0.000011,
1.889000,5.000000,4.885455,0.114545,5.000000,4.885455,0.000011,-0.000011,0.000011,
1.890000,5.000000,4.885684,0.114316,5.000000,4.885684,0.000011,-0.000011,0.000011,
1.891000,5.000000,4.885912,0.114088,5.000000,4.885912,0.000011,-0.000011,0.000011,
1.892000,5.000000,4.886139,0.113861,5.000000,4.886139,0.000011,-0.000011,0.000011,
1.893000,5.000000,4.886367,0.113633,5.000000,4.886367,0.000011,-0.000011,0.000011,
1.894000,5.000000,4.886594,0.113406,5.000000,4.886594,0.000011,-0.000011,0.000011,
1.895000,5.000000,4.886820,0.113180,5.000000,4.886820,0.000011,-0.000011,0.000011,
1.896000,5.000000,4.887046,0.112954,5.000000,4.887046,0.000011,-0.000011,0.000011,
1.897000,5.000000,4.887271,0.112729,5.000000,4.887271,0.000011,-0.000011,0.000011,
1.898000,5.000000,4.887496,0.112504,5.000000,4.887496,0.000011,-0.000011,0.000011,
1.899000,5.000000,4.887721,0.112279,5.000000,4.887721,0.000011,-0.000011,0.000011,
1.900000,5.000000,4.887945,0.112055,5.000000,4.887945,0.000011,-0.000011,0.000011,
1.901000,5.000000,4.888169,0.111831,5.000000,4.888169,0.000011,-0.000011,0.000011,
1.902000,5.000000,4.888392,0.111608,5.000000,4.888392,0.000011,-0.000011,0.000011,
1.903000,5.000000,4.888615,0.111385,5.000000,4.888615,0.000011,-0.000011,0.000011,
1.904000,5.000000,4.888837,0.111163,5.000000,4.888837,0.000011,-0.000011,0.000011,
1.905000,5.000000,4.889059,0.110941,5.000000,4.889059,0.000011,-0.000011,0.000011,
1.906000,5.000000,4.889280,0.110720,5.000000,4.889280,0.000011,-0.000011,0.000011,
1.907000,5.000000,4.889501,0.110499,5.000000,4.889501,0.000011,-0.000011,0.000011,
1.908000,5.000000,4.889722,0.110278,5.000000,4.889722,0.000011,-0.000011,0.000011,
1.909000,5.000000,4.889942,0.110058,5.000000,4.889942,0.000011,-0.000011,0.000011,
1.910000,5.000000,4.890162,0.109838,5.000000,4.890162,0.000011,-0.000011,0.000011,
1.911000,5.000000,4.890381,0.109619,5.000000,4.890381,0.000011,-0.000011,0.000011,
1.912000,5.000000,4.890600,0.109400,5.000000,4.890600,0.000011,-0.000011,0.000011,
1.913000,5.000000,4.890818,0.109182,5.000000,4.890818,0.000011,-0.000011,0.000011,
1.914000,5.000000,4.891036,0.108964,5.000000,4.891036,0.000011,-0.000011,0.000011,
1.915000,5.000000,4.891253,0.108747,5.000000,4.891253,0.000011,-0.000011,0.000011,
1.916000,5.000000,4.891470,0.108530,5.000000,4.891470,0.000011,-0.000011,0.000011,
1.917000,5.000000,4.891687,0.108313,5.000000,4.891687,0.000011,-0.000011,0.000011,
1.918000,5.000000,4.891903,0.108097,5.000000,4.891903,0.000011,-0.000011,0.000011,
1.919000,5.000000,4.892119,0.107881,5.000000,4.892119,0.000011,-0.000011,0.000011,
1.920000,5.000000,4.892334,0.107666,5.000000,4.892334,0.000011,-0.000011,0.000011,
1.921000,5.000000,4.892549,0.107451,5.000000,4.892549,0.000011,-0.000011,0.000011,
1.922000,5.000000,4.892764,0.107236,5.000000,4.892764,0.000011,-0.000011,0.000011,
1.923000,5.000000,4.892978,0.107022,5.000000,4.892978,0.000011,-0.000011,0.000011,
1.924000,5.000000,4.893191,0.106809,5.000000,4.893191,0.000011,-0.000011,0.000011,
1.925000,5.000000,4.893405,0.106595,5.000000,4.893405,0.000011,-0.000011,0.000011,
1.926000,5.000000,4.893617,0.106383,5.000000,4.893617,0.000011,-0.000011,0.000011,
1.927000,5.000000,4.893830,0.106170,5.000000,4.893830,0.000011,-0.000011,0.000011,
1.928000,5.000000,4.894042,0.105958,5.000000,4.894042,0.000011,-0.000011,0.000011,
1.929000,5.000000,4.894253,0.105747,5.000000,4.894253,0.000011,-0.000011,0.000011,
1.930000,5.000000,4.894464,0.105536,5.000000,4.894464,0.000011,-0.000011,0.000011,
1.931000,5.000000,4.894675,0.105325,5.000000,4.894675,0.000011,-0.000011,0.000011,
1.932000,5.000000,4.894885,0.105115,5.000000,4.894885,0.000011,-0.000011,0.000011,
